特集——ＮＩＫＫＥＩＡＳＩＡＮＲＥＶＩＥＷ、春の割引キャンペーン実施中、デジタル３カ月プランを９ドルに。	2016/4/18	朝刊	25ページ
特集——ＮＩＫＫＥＩＡＳＩＡＮＲＥＶＩＥＷ、ＩｎｔｅｒｎａｔｉｏｎａｌＲｅｌａｔｉｏｎｓコーナー、北朝鮮の核問題に関心。	2016/4/18	朝刊	25ページ
７年ぶり広域地方計画３つの柱、対流、交通網、観光に追い風、稼ぐ、特産輸出や産業集積、住む、人口減、補完関係築く。	2016/4/18	朝刊	29ページ
サミット費用、洞爺湖の倍以上——三重県、経済効果追う（列島追跡）	2016/4/18	朝刊	29ページ
誰でも手軽に「地域発電所」を（時流地流）	2016/4/18	朝刊	29ページ
福島——あすかエコテック、香水リキュール（ご当地ＮｅｗＦａｃｅ）	2016/4/18	朝刊	29ページ
愛媛——一六本舗、３種のベリー入り（ご当地ＮｅｗＦａｃｅ）	2016/4/18	朝刊	29ページ
福岡——ＪＯＹ・プラス、生薬シャンプー（ご当地ＮｅｗＦａｃｅ）	2016/4/18	朝刊	29ページ
東建ホームメイトカップ——金庚泰、国内開幕Ｖ。	2016/4/18	朝刊	31ページ
日本選手権５０キロ競歩——荒井、亡き母に吉報。	2016/4/18	朝刊	31ページ
全日本女子柔道——割れた代表選考、膝負傷が決定打、女子７８キロ超級。	2016/4/18	朝刊	31ページ
日本選手権５０キロ競歩、谷井優勝、荒井も五輪確実。	2016/4/18	朝刊	31ページ
東建ホームメイトカップ——熊本を思い、永野猛追３位、「背中押された」。	2016/4/18	朝刊	31ページ
東建ホームメイトカップ——パットが合わず、重永４位止まり。	2016/4/18	朝刊	31ページ
東建ホームメイトカップ——金庚泰、プレーオフ粘り勝ち、不調も気持ちぶれず（バックスピン）	2016/4/18	朝刊	31ページ
全日本女子柔道——山部Ｖ、逆転で五輪へ、精神鍛え、猛然と「前へ」（リオへの道）	2016/4/18	朝刊	31ページ
全日本女子柔道——山部Ｖ、逆転で五輪へ。	2016/4/18	朝刊	31ページ
ミンジ・リー、ツアー２勝目、米女子ゴルフ。	2016/4/18	朝刊	31ページ
全日本女子柔道——敗れた田知本、姉妹代表ならず。	2016/4/18	朝刊	31ページ
プレーオフ制し飯合が開幕戦Ｖ、シニアゴルフ。	2016/4/18	朝刊	31ページ
松田予選敗退、堀水６位、射撃ワールドカップ。	2016/4/18	朝刊	31ページ
Ｊ２——首位のＣ大阪、北九州とドロー、地震・暴風で３試合中止。	2016/4/18	朝刊	31ページ
オリックス、西武——西、気迫で不振脱す、やっと今季初勝利。	2016/4/18	朝刊	33ページ
ディーマジェスティＶ、皐月賞。	2016/4/18	朝刊	33ページ
九州男児・村田が決勝打、巨人、連日の接戦制す。	2016/4/18	朝刊	33ページ
ディーマジェスティＶ、皐月賞——伏兵鮮やか「３強」破る。	2016/4/18	朝刊	33ページ
同点３ラン吉村、サヨナラ弾放つ、ソフトバンク６連勝。	2016/4/18	朝刊	33ページ
途中出場・高浜、決勝の右前打、ロッテ。	2016/4/18	朝刊	33ページ
ディーマジェスティＶ、皐月賞——持ち味発揮も結果が伴わず。	2016/4/18	朝刊	33ページ
中日ビシエド、阪神戦５発目。	2016/4/18	朝刊	33ページ
球界と宝塚、異なるマナー、浜田昭八（選球眼）	2016/4/18	朝刊	33ページ
カーリング、白星発進、混合ダブルス世界選手権。	2016/4/18	朝刊	33ページ
ロズベルク、開幕３連勝、Ｆ１中国ＧＰ決勝。	2016/4/18	朝刊	33ページ
大リーグ——上原１回無失点。	2016/4/18	朝刊	33ページ
スーパーラグビー——五郎丸、途中出場、レッズは敗れる。	2016/4/18	朝刊	33ページ
慶大が５連覇果たす、早慶レガッタ。	2016/4/18	朝刊	33ページ
日本、最下位相当の１５位、ラグビー７人制男子ＷＳ。	2016/4/18	朝刊	33ページ
熊本出身の松岡「被災者の力に」、ヤクルト、サヨナラ勝ち。	2016/4/18	朝刊	33ページ
熊本地震、交通網、復旧進まず、橋や道路、被害広範囲に、九州新幹線、煙突倒れ壁壊す。	2016/4/18	朝刊	34ページ
生活改善、誰に１票、北海道５区補選、最後の日曜、舌戦。	2016/4/18	朝刊	34ページ
熊本地震——患者、相次ぎ県外搬送、断水・停電、病院余力なく。	2016/4/18	朝刊	34ページ
熊本地震——韓国が派遣隊、国民の被害確認。	2016/4/18	朝刊	34ページ
熊本地震——学テ、熊本は実施困難、休校・避難所に使用多く。	2016/4/18	朝刊	34ページ
「東京にブロードウェー」、舛添都知事、劇場街作りに意欲。	2016/4/18	朝刊	34ページ
軽井沢バス事故、被害者の会設立、法政大のゼミ生ら。	2016/4/18	朝刊	34ページ
ピカソ版画１１点、金庫から盗難、ドイツ金融機関が被害。	2016/4/18	朝刊	34ページ
熊本地震、捜索懸命、阻む土砂、「早く見つかって」、南阿蘇、祈る住民。	2016/4/18	朝刊	35ページ
熊本地震——「体力も気力も限界」、避難者あふれ廊下まで。	2016/4/18	朝刊	35ページ
熊本地震——沈痛、犠牲者しのぶ、人気の運転手、花好きだった母。	2016/4/18	朝刊	35ページ
福島・楢葉町長、松本氏が再選。	2016/4/18	朝刊	35ページ
日本列島は１７日、各地で気温が上昇し（窓）	2016/4/18	朝刊	35ページ
強風、北陸で２人死亡、東京・多摩、工事用のパネル落下。	2016/4/18	朝刊	35ページ
築地の歴史、写真でさばく——市場のにぎわい、開設時から今までを一冊に、福地享子（文化）	2016/4/18	朝刊	36ページ
福澤武（１７）就職の壁——結核・年齢で門前払いに、「治癒なら可」三菱地所に内定（私の履歴書）	2016/4/18	朝刊	36ページ
オヤジの情熱、元木由記雄（交遊抄）	2016/4/18	朝刊	36ページ
敗者の美術史十選（４）岡本唐貴「争議団の工場襲撃」。	2016/4/18	朝刊	36ページ
中央公論新社が文芸誌、人気作家が小説共作（文化往来）	2016/4/18	朝刊	36ページ
九州、震度６相次ぐ、熊本、死者４１人に、Ｍ７．３「本震」被害拡大、大分でも避難者。	2016/4/17	朝刊	1ページ
今春ベア実施、７３％に増加、賃上げ率は鈍化、本社１次集計。	2016/4/17	朝刊	1ページ
ＪＸ、今期黒字転換、最終利益１５００億円、原油安が一服。	2016/4/17	朝刊	1ページ
九州、震度６相次ぐ——早期救助へ３万人態勢、首相「夜を徹して支援」。	2016/4/17	朝刊	1ページ
日経カップ企業対抗ゴルフ選手権、参加チーム募集。	2016/4/17	朝刊	1ページ
大きな揺れだったが、とりあえず収まった（春秋）	2016/4/17	朝刊	1ページ
熊本地震、降雨、救援増派急ぐ、政府、二次災害を警戒。	2016/4/17	朝刊	2ページ
熊本地震——首相、政権運営に影響も、衆院補選応援取りやめ。	2016/4/17	朝刊	2ページ
熊本地震——陸海空統合で運用、自衛隊支援、米軍と協力も。	2016/4/17	朝刊	2ページ
Ｇ２０は課税逃れの対策を着実に進めよ（社説）	2016/4/17	朝刊	2ページ
日ロ交渉の糸口みつかるか（社説）	2016/4/17	朝刊	2ページ
４月１６日（首相官邸）	2016/4/17	朝刊	2ページ
日ロ首脳会談「５月６日」、森元首相が講演。	2016/4/17	朝刊	2ページ
災害復旧で補正予算を、自民総務会長。	2016/4/17	朝刊	2ページ
九州、震度６相次ぐ——断層の巣、地震連鎖、震源域３つ「前例ない」。	2016/4/17	朝刊	3ページ
九州インフラ寸断、空港・新幹線マヒ、生鮮出荷減、景気下押しも。	2016/4/17	朝刊	3ページ
Ｍ＆Ａ資金、協調融資で調達倍増、日本企業、昨年度２兆円、低金利、借りやすく。	2016/4/17	朝刊	3ページ
九州、震度６相次ぐ——南海トラフとの関連、見方分かれる。	2016/4/17	朝刊	3ページ
訪日消費にも影、中国、熊本へ渡航禁止。	2016/4/17	朝刊	3ページ
原子力規制委、あすにも臨時会合。	2016/4/17	朝刊	3ページ
本震——一連の地震で最大規模（きょうのことば）	2016/4/17	朝刊	3ページ
熊本地震、金融機関、対応を拡大、保険料支払い猶予、ゆうちょ臨時営業。	2016/4/17	朝刊	5ページ
通貨政策、日米に不協和音、為替介入で応酬、Ｇ２０会議——ドラギ総裁、「必要なら何でもする」。	2016/4/17	朝刊	5ページ
通貨政策、日米に不協和音、為替介入で応酬、Ｇ２０会議——ルー財務長官、「市場の動きは秩序的」。	2016/4/17	朝刊	5ページ
通貨政策、日米に不協和音、為替介入で応酬、Ｇ２０会議、麻生財務相、「円相場は偏っている」。	2016/4/17	朝刊	5ページ
