野村１２位浮上　米女子ゴルフ	2016/4/17	産経新聞 東京本社版	400 語
【書評】『図説　ナポレオン　政治と戦争　フランスの独裁者が描いた軌跡』	2016/4/17	産経新聞 東京本社版	283 語
１８日に「団塊世代の仏教入門」	2016/4/17	産経新聞 東京本社版	153 語
【フード　食】トレンド　進化するハンバーガー　こだわりの肉、有機野菜…	2016/4/17	産経新聞 東京本社版	1260 語
新国立建設予定地で職業不詳の男を逮捕　強制執行妨害容疑	2016/4/17	産経新聞 東京本社版	279 語
サッカー女子米国代表のソロ、五輪参加を決断	2016/4/17	産経新聞 東京本社版	133 語
【熊本地震】広がる被災地支援　渋谷区は毛布１７００枚	2016/4/17	産経新聞 東京本社版	327 語
日本、男女で決勝へ　バドミントン	2016/4/17	産経新聞 東京本社版	169 語
【Ｊリーグ記録メモ】１００試合連続フル出場	2016/4/17	産経新聞 東京本社版	63 語
高橋が１０キロ競歩で日本新	2016/4/17	産経新聞 東京本社版	182 語
立命大・東が無安打無得点　関西学生野球	2016/4/17	産経新聞 東京本社版	206 語
【熊本地震】Ｊやゴルフなど義援金呼び掛け	2016/4/17	産経新聞 東京本社版	319 語
【熊本地震】激震と雨「村が崩壊」　ストレスから狭心症発作も	2016/4/17	産経新聞 東京本社版	1013 語
【アート　美】「ＭＩＹＡＫＥ　ＩＳＳＥＹ展」一枚の布から未来をデザイン	2016/4/17	産経新聞 東京本社版	1612 語
【Ｊ２リーグ】第８節（１６日）	2016/4/17	産経新聞 東京本社版	24 語
視覚に響くリズムと旋律　ろう者が制作「音のない音楽映画」来月公開	2016/4/17	産経新聞 東京本社版	1093 語
【Ｊ１リーグ】第１Ｓ第７節（１６日）首位川崎、ＦＣ東京に逆転勝ち	2016/4/17	産経新聞 東京本社版	194 語
【熊本地震】震度６続発　Ｍ７．３が「本震」、死者計４１人９万人避難	2016/4/17	産経新聞 東京本社版	880 語
【日曜に書く】論説委員・清湖口敏　花見も政治も「タイミング」	2016/4/17	産経新聞 東京本社版	1655 語
Ｇ２０、税逃れ阻止へ協調　声明採択　口座情報共有を各国に要請	2016/4/17	産経新聞 東京本社版	561 語
【熊本地震】プロ野球など中止相次ぐ　楽天「今度は自分たちが支援」	2016/4/17	産経新聞 東京本社版	1198 語
国連総長選９候補公聴会　初の女性選出機運　クラーク氏とボコバ氏有力	2016/4/17	産経新聞 東京本社版	1045 語
【熊本地震】４５市町村に避難促す　強い風雨、土砂崩れ警戒	2016/4/17	産経新聞 東京本社版	672 語
【ひなちゃんパパの家族レシピ】グリーンピースのやわらか煮	2016/4/17	産経新聞 東京本社版	868 語
【熊本地震】震源が北東側へ移動　異例の広域連鎖、拡大も	2016/4/17	産経新聞 東京本社版	777 語
【地元ネタファイル】滋賀　琵琶湖の花火、ホテル屋上で鑑賞	2016/4/17	産経新聞 東京本社版	253 語
【書評】『おいしいもののまわり』土井善晴著	2016/4/17	産経新聞 東京本社版	807 語
【熊本地震】前震・本震「地震学上、予測は困難」	2016/4/17	産経新聞 東京本社版	557 語
【地元ネタファイル】山梨　芝に寝転び、甲府盆地を一望	2016/4/17	産経新聞 東京本社版	236 語
【鑑賞眼】三Ｋ辰文舎落語＆ライブ　噺家たちの“二刀流”	2016/4/17	産経新聞 東京本社版	558 語
【ウェーブ産経】きもの装いの女王に東京の余語さん	2016/4/17	産経新聞 東京本社版	317 語
【ウェーブ産経】ランチパスポート中野版Ｖｏｌ．１　夕刊フジから発売中	2016/4/17	産経新聞 東京本社版	589 語
【ウェーブ産経】足ツボ特別施術半額券を３人に	2016/4/17	産経新聞 東京本社版	314 語
【手帖】日本の制服がわかる“図鑑”	2016/4/17	産経新聞 東京本社版	235 語
【手帖】「化石」を知る入門書	2016/4/17	産経新聞 東京本社版	241 語
【東京五輪あと１５５９日】「たばこのない五輪」推進	2016/4/17	産経新聞 東京本社版	477 語
【ウェーブ産経】５月２４日・勝浦で夕刊フジゴルフ大会　５人優待	2016/4/17	産経新聞 東京本社版	264 語
【皇室ウイークリー】９日〜１５日	2016/4/17	産経新聞 東京本社版	1334 語
【書評】『原爆供養塔　忘れられた遺骨の７０年』堀川惠子著	2016/4/17	産経新聞 東京本社版	271 語
【ウェーブ産経】試写会ご招待　エンド・オブ・キングダム　５０組	2016/4/17	産経新聞 東京本社版	165 語
【第２８期女流名人戦】三番勝負第１局（４）	2016/4/17	産経新聞 東京本社版	855 語
【ＷＯＷＯＷ】ＮＢＡバスケットボール　プレーオフ開幕戦！	2016/4/17	産経新聞 東京本社版	653 語
【産経抄】	2016/4/17	産経新聞 東京本社版	643 語
【第５４期森ビル杯　十段戦】五番勝負　第２局第９譜	2016/4/17	産経新聞 東京本社版	461 語
正論ＳＰあす発売　正論スペシャル版そうだったのか！日本国憲法１００の論点	2016/4/17	産経新聞 東京本社版	333 語
【聞きたい。】一色さゆりさん　『神の値段』	2016/4/17	産経新聞 東京本社版	786 語
【移住のススメ】長野県茅野市　１カ月単位で体験住宅	2016/4/17	産経新聞 東京本社版	612 語
【ステージ　芸】大槻能楽堂　今年も小中学校巡回公演	2016/4/17	産経新聞 東京本社版	815 語
【朝の詩】はるのゆめ	2016/4/17	産経新聞 東京本社版	92 語
【ウェーブ産経】会員証提示で「黄金のアフガン展」割引	2016/4/17	産経新聞 東京本社版	178 語
【ウェーブ産経】イベント報告　お洗濯セミナー（４月１４日）	2016/4/17	産経新聞 東京本社版	252 語
【編集日誌】名経営者は晩節を汚したのか？	2016/4/17	産経新聞 東京本社版	340 語
【独立不羈】河合栄治郎とその後の時代（４０）その生涯編　東大アカデミズム	2016/4/17	産経新聞 東京本社版	2138 語
崩壊４時間半、生き埋めを仲間が支え　携帯で遺書、一転生還	2016/4/17	産経新聞 東京本社版	1314 語
【リーダーの素顔】ミャンマー建国ファンドＣＥＯ・房広治さん（５６）	2016/4/17	産経新聞 東京本社版	1553 語
【第８７期棋聖戦】本戦１回戦　第５局第１譜	2016/4/17	産経新聞 東京本社版	562 語
【書評】『ベイリィさんのみゆき画廊　銀座をみつめた５０年』	2016/4/17	産経新聞 東京本社版	818 語
【黄門様のまちを走ろう！　漫遊マラソン】完走賞は「葵の御紋」メダル	2016/4/17	産経新聞 東京本社版	1255 語
【書評】『自由について　金子光晴老境随想』	2016/4/17	産経新聞 東京本社版	267 語
【書評】『くれなゐの紐』須賀しのぶ著	2016/4/17	産経新聞 東京本社版	836 語
【花形出番です】歌舞伎俳優・中村萬太郎さん（２６）（３）	2016/4/17	産経新聞 東京本社版	592 語
【日曜講座　少子高齢時代】論説委員・河合雅司　「多死社会」を乗り越える	2016/4/17	産経新聞 東京本社版	1592 語
大船渡市へ激励の野球ボール　板橋のメッキ工場社長が寄贈	2016/4/17	産経新聞 東京本社版	339 語
【ウェーブ産経】ライブビューイング「蝶々夫人」に１０組	2016/4/17	産経新聞 東京本社版	269 語
【おやこ新聞】今週のテーマ　認知症事故訴訟の流れ	2016/4/17	産経新聞 東京本社版	1192 語
【ウェーブ産経】２６、２７日に終活大学フェア	2016/4/17	産経新聞 東京本社版	195 語
【ウェーブ産経】日本海海戦１１１年ライブに５人招待	2016/4/17	産経新聞 東京本社版	299 語
【ご当地ソングランキング】南北海道編　五輪テーマソングも	2016/4/17	産経新聞 東京本社版	376 語
【熊本地震】ドキュメント（１６日）	2016/4/17	産経新聞 東京本社版	891 語
【世界裏舞台】作家・佐藤優　官邸直属の「諜報機関」を	2016/4/17	産経新聞 東京本社版	1713 語
【ウェーブ産経】イベント報告　平野啓子さん公演会（３月２９日）	2016/4/17	産経新聞 東京本社版	253 語
【書評】『中東複合危機から第三次世界大戦へ　イスラームの悲劇』	2016/4/17	産経新聞 東京本社版	848 語
【ウェーブ産経】特ダネぐっず　電子吸着ボードを５人	2016/4/17	産経新聞 東京本社版	172 語
【ウェーブ産経】ホテルオークラ東京・大使夫人のガーデニングに２０組招待	2016/4/17	産経新聞 東京本社版	293 語
【ウェーブ産経】イベント・プレゼントの応募方法	2016/4/17	産経新聞 東京本社版	531 語
【新聞に喝！】ビジネスの観点で保育モデルを	2016/4/17	産経新聞 東京本社版	984 語
【おもしろ競馬学】実は１強？　ダイヤの輝き	2016/4/17	産経新聞 東京本社版	753 語
【外信コラム】イタリア便り　二院制廃止	2016/4/17	産経新聞 東京本社版	504 語
【ウェーブ産経】特ダネぐっず　肩甲骨ストレッチ用ポールを２人	2016/4/17	産経新聞 東京本社版	163 語
【路上感撮】ピアノを弾くおじさん	2016/4/17	産経新聞 東京本社版	258 語
【ビジネスパーソンの必読書】	2016/4/17	産経新聞 東京本社版	1311 語
